National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,
CCD public school data 2019-2020 school year,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (525) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES:,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
[ ] indicates that the data are not applicable.,,,,,,,,,,,,,,,,,,,,,,,,,
[ ] indicates that the data are missing.,,,,,,,,,,,,,,,,,,,,,,,,,
[ ] indicates that the data do not meet NCES data quality standards.,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"SEARCH CRITERIA: State: ""Washington""-County: ""king county""-School Description: ""Regular, Special Education, Vocational, Other/Alternative""",,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd",,,,,,,,,,,,,,,,,,,,,,,,,
NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
530771001187,WA-17001-3276,5307710,WA-17001,09,12,Ingraham High School,Seattle School District No. 1,King County,1819 N 135 ST,SEATTLE,WA,98133,7709,(206)252-3880,11,City: Large,No,No,No,†,1488.00000,69.72000,21.3000000,303.00000,83.00000
530771002928,WA-17001-3496,5307710,WA-17001,06,12,Interagency Detention School,Seattle School District No. 1,King County,1211 E ALDER MS 1-F,SEATTLE,WA,98122,5553,(206)205-9422,11,City: Large,No,No,Yes,Yes,0.00000,–,†,7.00000,0.00000
530771003505,WA-17001-5405,5307710,WA-17001,09,12,Interagency Open Doors,Seattle School District No. 1,King County,3528 S. Ferdinand Street,Seattle,WA,98118,,(206)252-0010,11,City: Large,No,No,Yes,Yes,130.00000,–,†,70.00000,3.00000
530771001365,WA-17001-1635,5307710,WA-17001,06,12,Interagency Programs,Seattle School District No. 1,King County,PO BOX 34165,SEATTLE,WA,98124,1165,(206)252-0749,11,City: Large,No,No,No,†,388.00000,41.09000,9.4000000,261.00000,20.00000
530039000072,WA-17405-3588,5300390,WA-17405,09,12,Interlake Senior High School,Bellevue School District,King County,16245 NE 24th Street,Bellevue,WA,98008,2492,(425)456-7200,12,City: Midsize,No,No,No,†,1705.00000,92.57000,18.4000000,249.00000,89.00000
530423002568,WA-17414-1706,5304230,WA-17414,06,12,International Community School,Lake Washington School District,King County,11133 NE 65th ST,Kirkland,WA,98033,7116,(425)936-2380,21,Suburb: Large,No,Yes,No,†,429.00000,22.87000,18.8000000,5.00000,3.00000
530039003149,WA-17405-3522,5300390,WA-17405,06,12,International School,Bellevue School District,King County,445 128th Ave SE,Bellevue,WA,98005,,(425)456-6500,12,City: Midsize,No,No,No,†,587.00000,29.69000,19.8000000,26.00000,16.00000
530282002638,WA-17210-1759,5302820,WA-17210,PK,12,Internet Academy,Federal Way School District,King County,31455 28th Ave S,Federal Way,WA,98003,,(253)945-2230,21,Suburb: Large,No,No,No,†,222.00000,13.60000,16.3000000,49.00000,14.00000
530498000758,WA-17400-3162,5304980,WA-17400,KG,05,Island Park Elementary,Mercer Island School District,King County,5437 Island Crest Way,Mercer Island,WA,98040,4647,(206)236-3410,21,Suburb: Large,No,No,No,†,410.00000,27.12000,15.1000000,5.00000,0.00000
530498000764,WA-17400-3219,5304980,WA-17400,06,08,Islander Middle School,Mercer Island School District,King County,8225 SE 72ND,Mercer Island,WA,98040,5399,(206)236-3413,21,Suburb: Large,No,No,Yes,No,1139.00000,54.82000,20.8000000,42.00000,11.00000
530375003167,WA-17411-5062,5303750,WA-17411,PK,PK,Issaquah ECEAP,Issaquah School District,King County,15025 SE 117th ST,RENTON,WA,98059,,(425)837-7024,21,Suburb: Large,No,No,No,†,39.00000,–,†,38.00000,0.00000
530375000574,WA-17411-3385,5303750,WA-17411,09,12,Issaquah High School,Issaquah School District,King County,700 2ND AVE SE,ISSAQUAH,WA,98027,4319,(425)837-6000,21,Suburb: Large,No,No,No,†,2480.00000,109.80000,22.6000000,165.00000,47.00000
530375000573,WA-17411-3038,5303750,WA-17411,06,08,Issaquah Middle School,Issaquah School District,King County,600 2ND AVE SE,ISSAQUAH,WA,98027,4318,(425)837-6800,21,Suburb: Large,No,No,Yes,No,1003.00000,48.00000,20.9000000,123.00000,30.00000
530375003707,WA-17411-5577,5303750,WA-17411,PK,PK,Issaquah Preschool,Issaquah School District,King County,565 NW Holly St.,Issaquah,WA,98027,,(425)837-4001,21,Suburb: Large,No,No,No,†,40.00000,–,†,†,†
530375001490,WA-17411-1624,5303750,WA-17411,PK,12,Issaquah Special Services,Issaquah School District,King County,5150 220th Ave SE,ISSAQUAH,WA,98029,,(425)837-7091,21,Suburb: Large,No,No,No,†,200.00000,–,†,9.00000,1.00000
530375000575,WA-17411-3673,5303750,WA-17411,KG,05,Issaquah Valley Elementary,Issaquah School District,King County,555 NW HOLLY ST,ISSAQUAH,WA,98027,2834,(425)837-6600,21,Suburb: Large,No,No,Yes,No,627.00000,42.32000,14.8000000,109.00000,23.00000
530771003467,WA-17001-5351,5307710,WA-17001,06,08,Jane Addams Middle School,Seattle School District No. 1,King County,11051 34th Ave. NE,Seattle,WA,98125,,(206)252-4500,11,City: Large,No,No,No,†,997.00000,51.20000,19.5000000,234.00000,56.00000
530396002113,WA-17415-4301,5303960,WA-17415,PK,06,Jenkins Creek Elementary School,Kent School District,King County,26915 186th Ave SE,Covington,WA,98042,8495,(253)373-7331,21,Suburb: Large,No,No,Yes,Yes,433.00000,25.26000,17.1000000,118.00000,47.00000
530039003455,WA-17405-5308,5300390,WA-17405,PK,05,Jing Mei Elementary School,Bellevue School District,King County,12635 SE 56th Street,Bellevue,WA,98006,,(425)456-6900,12,City: Midsize,No,Yes,No,†,473.00000,21.43000,22.1000000,12.00000,5.00000
530000103598,WA-17216-5491,5300001,WA-17216,PK,PK,JJ Smith Elementary,Enumclaw School District,King County,1640 Fell Street,Enumclaw,WA,98022,,(360)802-7860,21,Suburb: Large,No,No,No,†,100.00000,2.00000,50.0000000,86.00000,0.00000
530771001192,WA-17001-2063,5307710,WA-17001,KG,05,John Hay Elementary School,Seattle School District No. 1,King County,201 GARFIELD ST,SEATTLE,WA,98109,3177,(206)252-2100,11,City: Large,No,No,No,†,497.00000,30.49000,16.3000000,43.00000,7.00000
530771001221,WA-17001-2143,5307710,WA-17001,KG,05,John Muir Elementary School,Seattle School District No. 1,King County,3301 S HORTON ST,SEATTLE,WA,98144,6917,(206)252-7400,11,City: Large,No,No,Yes,Yes,331.00000,26.33000,12.6000000,172.00000,20.00000
530771001193,WA-17001-2975,5307710,WA-17001,KG,05,John Rogers Elementary School,Seattle School District No. 1,King County,4030 NE 109 ST,SEATTLE,WA,98125,2549,(206)252-4320,11,City: Large,No,No,Yes,Yes,324.00000,24.07000,13.5000000,102.00000,17.00000
530771001197,WA-17001-2081,5307710,WA-17001,KG,05,John Stanford International School,Seattle School District No. 1,King County,4057 5 AV NE,SEATTLE,WA,98105,6556,(206)252-6080,11,City: Large,No,No,No,†,466.00000,25.98000,17.9000000,15.00000,18.00000
530423000669,WA-17414-2796,5304230,WA-17414,PK,05,Juanita Elementary,Lake Washington School District,King County,9635 NE 132nd,Kirkland,WA,98034,5910,(425)936-2570,21,Suburb: Large,No,No,Yes,No,401.00000,24.74000,16.2000000,46.00000,25.00000
530423000670,WA-17414-3771,5304230,WA-17414,09,12,Juanita High,Lake Washington School District,King County,10601 NE 132ND,Kirkland,WA,98034,2872,(425)936-1600,21,Suburb: Large,No,No,Yes,No,1526.00000,80.60000,18.9000000,227.00000,84.00000
530423000671,WA-17414-3922,5304230,WA-17414,06,08,Kamiakin Middle School,Lake Washington School District,King County,14111 132ND AVE NE,Kirkland,WA,98034,1510,(425)936-2400,21,Suburb: Large,No,No,Yes,No,604.00000,32.82000,18.4000000,114.00000,32.00000
530423000666,WA-17414-3704,5304230,WA-17414,KG,05,Keller Elementary,Lake Washington School District,King County,13820 - 108th NE,Kirkland,WA,98034,2016,(425)936-2580,21,Suburb: Large,No,No,Yes,No,311.00000,25.67000,12.1000000,38.00000,21.00000
530792001308,WA-17412-3387,5307920,WA-17412,07,08,Kellogg Middle School,Shoreline School District,King County,16045 25th Avenue N.E.,Shoreline,WA,98155,6426,(206)393-4783,21,Suburb: Large,No,No,No,†,663.00000,32.80000,20.2000000,131.00000,57.00000
530591000885,WA-17417-2993,5305910,WA-17417,PK,05,Kenmore Elementary,Northshore School District,King County,19121 71 AV NE,Kenmore,WA,98028,2618,(425)408-4800,21,Suburb: Large,No,No,Yes,Yes,536.00000,30.35000,17.7000000,172.00000,48.00000
530591000886,WA-17417-3345,5305910,WA-17417,06,08,Kenmore Middle School,Northshore School District,King County,20323 66 AV NE,Kenmore,WA,98028,2052,(425)408-6400,21,Suburb: Large,No,No,Yes,No,771.00000,36.22000,21.3000000,120.00000,61.00000
530723001075,WA-17403-2597,5307230,WA-17403,KG,05,Kennydale Elementary School,Renton School District,King County,1700 NE 28th St,Renton,WA,98056,2228,(425)204-4700,12,City: Midsize,No,No,No,†,637.00000,34.37000,18.5000000,157.00000,47.00000
530396000619,WA-17415-4520,5303960,WA-17415,PK,06,Kent Elementary School,Kent School District,King County,24700 64th Ave S,Kent,WA,98032,6169,(253)373-7497,12,City: Midsize,No,No,Yes,Yes,723.00000,38.19000,18.9000000,418.00000,77.00000
530396002569,WA-17415-3014,5303960,WA-17415,KG,12,Kent Mountain View Academy,Kent School District,King County,11000 SE 264TH ST,Kent,WA,98030,7717,(253)373-7488,12,City: Midsize,No,No,No,†,259.00000,15.40000,16.8000000,61.00000,13.00000
530396003178,WA-17415-5098,5303960,WA-17415,09,12,Kent Phoenix Academy,Kent School District,King County,11000 SE 264th St,Kent,WA,98030,7717,(253)373-7542,12,City: Midsize,No,No,Yes,Yes,248.00000,12.80000,19.4000000,113.00000,30.00000
530396000621,WA-17415-2797,5303960,WA-17415,09,12,Kent-Meridian High School,Kent School District,King County,10020 SE 256th ST,Kent,WA,98030,6408,(253)373-7405,12,City: Midsize,No,No,Yes,Yes,1961.00000,90.18000,21.7000000,1065.00000,272.00000
530396002570,WA-17415-4492,5303960,WA-17415,09,12,Kentlake High School,Kent School District,King County,21401 SE Falcon Way,Kent,WA,98042,5939,(253)373-4900,21,Suburb: Large,No,No,Yes,Yes,1508.00000,63.59000,23.7000000,463.00000,143.00000
530396000622,WA-17415-3640,5303960,WA-17415,09,12,Kentridge High School,Kent School District,King County,12430 SE 208th ST,Kent,WA,98031,2231,(253)373-7345,12,City: Midsize,No,No,No,†,2025.00000,80.69000,25.1000000,469.00000,177.00000
530396001840,WA-17415-4128,5303960,WA-17415,09,12,Kentwood High School,Kent School District,King County,25800 164th Ave SE,Covington,WA,98042,8248,(253)373-7680,21,Suburb: Large,No,No,Yes,Yes,1881.00000,77.91000,24.1000000,533.00000,184.00000
530282000438,WA-17210-3701,5302820,WA-17210,06,08,Kilo Middle School,Federal Way School District,King County,4400 S 308TH ST,AUBURN,WA,98001,2640,(253)945-4700,21,Suburb: Large,No,No,Yes,Yes,676.00000,38.72000,17.5000000,331.00000,100.00000
530771001169,WA-17001-3478,5307710,WA-17001,KG,05,Kimball Elementary School,Seattle School District No. 1,King County,3200 23 AV S,SEATTLE,WA,98144,6432,(206)252-7280,11,City: Large,No,No,Yes,Yes,435.00000,30.78000,14.1000000,152.00000,29.00000
530423000677,WA-17414-3941,5304230,WA-17414,KG,05,Kirk Elementary,Lake Washington School District,King County,1312 6th Street,Kirkland,WA,98033,5638,(425)936-2590,21,Suburb: Large,No,No,No,†,636.00000,33.92000,18.8000000,24.00000,2.00000
530423000672,WA-17414-2308,5304230,WA-17414,06,08,Kirkland Middle School,Lake Washington School District,King County,430 18th AVE,Kirkland,WA,98033,4935,(425)936-2420,21,Suburb: Large,No,No,No,†,617.00000,28.72000,21.5000000,44.00000,8.00000
530771001195,WA-17001-2733,5307710,WA-17001,PK,05,Lafayette Elementary School,Seattle School District No. 1,King County,2645 CALIFORNIA AV SW,SEATTLE,WA,98116,2404,(206)252-9500,11,City: Large,No,No,No,†,435.00000,25.91000,16.8000000,51.00000,7.00000
530282000439,WA-17210-3738,5302820,WA-17210,PK,05,Lake Dolloff Elementary School,Federal Way School District,King County,4200 S 308TH ST,AUBURN,WA,98001,2641,(253)945-2800,21,Suburb: Large,No,No,Yes,Yes,436.00000,27.95000,15.6000000,238.00000,73.00000
530792001309,WA-17412-2185,5307920,WA-17412,KG,06,Lake Forest Park Elementary,Shoreline School District,King County,18500 37th Avenue N.E.,Lake Forest Park,WA,98155,2799,(206)393-4130,21,Suburb: Large,No,No,No,†,506.00000,29.41000,17.2000000,98.00000,33.00000
530282000440,WA-17210-3568,5302820,WA-17210,PK,05,Lake Grove Elementary School,Federal Way School District,King County,303 SW 308TH ST,FEDERAL WAY,WA,98023,3957,(253)945-2900,21,Suburb: Large,No,No,Yes,Yes,367.00000,26.01000,14.1000000,235.00000,39.00000
530039000075,WA-17405-3225,5300390,WA-17405,PK,05,Lake Hills Elementary,Bellevue School District,King County,14310 SE 12th Street,Bellevue,WA,98007,5596,(425)456-5300,12,City: Midsize,No,No,Yes,Yes,544.00000,38.70000,14.1000000,250.00000,55.00000
530030001744,WA-17408-4120,5300300,WA-17408,PK,05,Lake View Elementary School,Auburn School District,King County,16401 SE 318TH ST,AUBURN,WA,98092,9285,(253)931-4830,21,Suburb: Large,No,No,Yes,No,518.00000,31.31000,16.5000000,151.00000,42.00000
530423000674,WA-17414-2739,5304230,WA-17414,09,12,Lake Washington High,Lake Washington School District,King County,12033 NE 80TH ST,Kirkland,WA,98033,8117,(425)936-1700,21,Suburb: Large,No,No,Yes,No,1765.00000,85.83000,20.6000000,162.00000,37.00000
530031303265,WA-17937-5953,5300313,WA-17937,11,12,Lake Washington Technical Academy,Lake Washington Institute of Technology,King County,11605 132nd Ave NE,Kirkland,WA,98034,8506,(425)739-8100,21,Suburb: Large,No,No,No,†,334.00000,–,†,†,†
530876001516,WA-17409-3286,5308760,WA-17409,PK,05,Lake Wilderness Elementary,Tahoma School District,King County,24216 Witte Road SE,Maple Valley,WA,98038,6827,(425)413-3500,21,Suburb: Large,No,No,Yes,No,1039.00000,47.01000,22.1000000,125.00000,22.00000
530396000623,WA-17415-3550,5303960,WA-17415,PK,06,Lake Youngs Elementary School,Kent School District,King County,19660 142nd Ave SE,Kent,WA,98042,3006,(253)373-7646,21,Suburb: Large,No,No,No,†,477.00000,27.03000,17.6000000,110.00000,32.00000
530282000441,WA-17210-2841,5302820,WA-17210,PK,05,Lakeland Elementary School,Federal Way School District,King County,35827 32ND AV S,AUBURN,WA,98001,9327,(253)945-3000,21,Suburb: Large,No,No,Yes,Yes,427.00000,26.01000,16.4000000,178.00000,46.00000
530498000759,WA-17400-2981,5304980,WA-17400,KG,05,Lakeridge Elementary School,Mercer Island School District,King County,8215 SE 78th,Mercer Island,WA,98040,5901,(206)236-3415,21,Suburb: Large,No,No,No,†,451.00000,26.53000,17.0000000,1.00000,3.00000
530723001076,WA-17403-2929,5307230,WA-17403,KG,05,Lakeridge Elementary School,Renton School District,King County,7400 S 115th St,Seattle,WA,98178,3023,(425)204-4100,21,Suburb: Large,No,No,Yes,Yes,375.00000,25.79000,14.5000000,239.00000,42.00000
530423000675,WA-17414-3041,5304230,WA-17414,KG,05,Lakeview Elementary,Lake Washington School District,King County,10400 NE 68TH,Kirkland,WA,98033,7041,(425)936-2600,21,Suburb: Large,No,No,No,†,556.00000,30.81000,18.0000000,48.00000,14.00000
530282000442,WA-17210-3381,5302820,WA-17210,06,08,Lakota Middle School,Federal Way School District,King County,1415 SW 314TH ST,FEDERAL WAY,WA,98023,4521,(253)945-4800,21,Suburb: Large,No,No,Yes,Yes,799.00000,43.21000,18.5000000,375.00000,93.00000
530771001198,WA-17001-2437,5307710,WA-17001,KG,05,Laurelhurst Elementary School,Seattle School District No. 1,King County,4530 46 AV NE,SEATTLE,WA,98105,3812,(206)252-5400,11,City: Large,No,No,No,†,308.00000,21.70000,14.2000000,59.00000,16.00000
530771001199,WA-17001-2183,5307710,WA-17001,KG,05,Lawton Elementary School,Seattle School District No. 1,King County,4000 27 AV W,SEATTLE,WA,98199,1502,(206)252-2130,11,City: Large,No,No,No,†,413.00000,25.91000,15.9000000,20.00000,6.00000
530030000036,WA-17408-3525,5300300,WA-17408,PK,05,Lea Hill Elementary School,Auburn School District,King County,30908 124TH AVE SE,AUBURN,WA,98092,3154,(253)931-4982,13,City: Small,No,No,Yes,Yes,682.00000,42.26000,16.1000000,438.00000,72.00000
530591000887,WA-17417-3790,5305910,WA-17417,06,08,Leota Middle School,Northshore School District,King County,19301 168 AV NE,Woodinville,WA,98072,8426,(425)408-6500,21,Suburb: Large,No,No,No,†,924.00000,43.30000,21.3000000,74.00000,41.00000
530771001201,WA-17001-2121,5307710,WA-17001,KG,05,Leschi Elementary School,Seattle School District No. 1,King County,135 32 AV,SEATTLE,WA,98122,6325,(206)252-2950,11,City: Large,No,No,Yes,Yes,357.00000,22.43000,15.9000000,137.00000,19.00000
530375000576,WA-17411-3962,5303750,WA-17411,09,12,Liberty Sr High School,Issaquah School District,King County,16655 SE 136TH ST,RENTON,WA,98059,6950,(425)837-4800,21,Suburb: Large,No,No,Yes,No,1460.00000,67.76000,21.5000000,124.00000,49.00000
530771001132,WA-17001-3874,5307710,WA-17001,PK,08,Licton Springs K-8,Seattle School District No. 1,King County,1330 N 90th Street,SEATTLE,WA,98115,,(206)252-6000,11,City: Large,No,No,Yes,Yes,164.00000,17.47000,9.4000000,72.00000,17.00000
530771003719,WA-17001-5566,5307710,WA-17001,09,12,Lincoln High School,Seattle School District No. 1,King County,4400 Interlake Ave N,Seattle,WA,98103,7519,(206)413-2500,11,City: Large,No,No,No,†,590.00000,–,†,30.00000,9.00000
530723001077,WA-17403-3741,5307230,WA-17403,09,12,Lindbergh Senior High School,Renton School District,King County,16426 128th Ave SE,Renton,WA,98058,5534,(425)204-3200,12,City: Midsize,No,No,Yes,Yes,1210.00000,57.60000,21.0000000,448.00000,180.00000
530771003426,WA-17001-5276,5307710,WA-17001,PK,08,Louisa Boren STEM K-8,Seattle School District No. 1,King County,5950 Delridge Way SW,Seattle,WA,98106,1446,(206)252-8450,11,City: Large,No,Yes,No,†,556.00000,36.77000,15.1000000,143.00000,27.00000
530771001205,WA-17001-3714,5307710,WA-17001,PK,05,Lowell Elementary School,Seattle School District No. 1,King County,1058 E MERCER ST,SEATTLE,WA,98102,5032,(206)252-3020,11,City: Large,No,No,Yes,Yes,295.00000,28.56000,10.3000000,144.00000,28.00000
530771001206,WA-17001-2462,5307710,WA-17001,KG,05,Loyal Heights Elementary School,Seattle School District No. 1,King County,520 NE RAVENNA BLVD,SEATTLE,WA,98115,6460,(206)252-1500,11,City: Large,No,No,No,†,462.00000,28.18000,16.4000000,26.00000,3.00000
530771001207,WA-17001-2435,5307710,WA-17001,06,08,Madison Middle School,Seattle School District No. 1,King County,3429 45 Ave SW,SEATTLE,WA,98116,3330,(206)252-9200,11,City: Large,No,No,No,†,988.00000,46.82000,21.1000000,104.00000,32.00000
530354000533,WA-17401-3278,5303540,WA-17401,PK,05,Madrona Elementary,Highline School District,King County,20301 32nd Avenue South,SeaTac,WA,98198,,(206)631-4100,21,Suburb: Large,No,No,Yes,Yes,450.00000,26.93000,16.7000000,365.00000,43.00000
530771001216,WA-17001-2069,5307710,WA-17001,KG,05,Madrona K-5 School,Seattle School District No. 1,King County,1121 33 AV,SEATTLE,WA,98122,5129,(206)252-3100,11,City: Large,No,No,Yes,Yes,269.00000,19.61000,13.7000000,109.00000,6.00000
530771003714,WA-17001-5565,5307710,WA-17001,KG,05,Magnolia Elementary,Seattle School District No. 1,King County,2418 24th Ave W,Seattle,WA,98199,,(206)743-3800,11,City: Large,No,No,No,†,276.00000,16.17000,17.1000000,21.00000,6.00000
530423000667,WA-17414-3529,5304230,WA-17414,KG,05,Mann Elementary,Lake Washington School District,King County,17001 NE 104th,Redmond,WA,98052,3101,(425)936-2610,13,City: Small,No,No,No,†,383.00000,25.88000,14.8000000,8.00000,3.00000
530771001209,WA-17001-2353,5307710,WA-17001,KG,05,Maple Elementary School,Seattle School District No. 1,King County,4925 CORSON AV S,SEATTLE,WA,98108,1834,(206)252-8310,11,City: Large,No,No,Yes,Yes,537.00000,39.01000,13.8000000,178.00000,92.00000
530375000577,WA-17411-3637,5303750,WA-17411,KG,05,Maple Hills Elementary,Issaquah School District,King County,15644 204TH AVE SE,RENTON,WA,98059,5018,(425)837-5100,21,Suburb: Large,No,No,Yes,No,421.00000,24.88000,16.9000000,39.00000,9.00000
530876001515,WA-17409-3937,5308760,WA-17409,06,08,Maple View Middle School,Tahoma School District,King County,18200 SE 240th ST,Covington,WA,98042,,(425)413-5500,21,Suburb: Large,No,No,Yes,No,1058.00000,46.36000,22.8000000,145.00000,44.00000
530723001078,WA-17403-3586,5307230,WA-17403,KG,05,Maplewood Heights Elementary School,Renton School District,King County,130 Jericho Ave SE,Renton,WA,98059,,(425)204-4750,12,City: Midsize,No,No,No,†,736.00000,41.60000,17.7000000,113.00000,68.00000
530282001835,WA-17210-3627,5302820,WA-17210,PK,05,Mark Twain Elementary School,Federal Way School District,King County,2450 S STAR LAKE RD,FEDERAL WAY,WA,98003,6977,(253)945-3100,21,Suburb: Large,No,No,Yes,Yes,510.00000,33.01000,15.4000000,434.00000,21.00000
530771001143,WA-17001-2089,5307710,WA-17001,PK,05,Martin Luther King Jr. Elementary School,Seattle School District No. 1,King County,6725 45 AVE S,SEATTLE,WA,98118,,(206)252-6770,11,City: Large,No,No,Yes,Yes,320.00000,21.82000,14.7000000,180.00000,30.00000
530396002112,WA-17415-4294,5303960,WA-17415,PK,06,Martin Sortun Elementary School,Kent School District,King County,12711 SE 248th St,Kent,WA,98030,5002,(253)373-7314,12,City: Midsize,No,No,Yes,Yes,663.00000,32.88000,20.2000000,290.00000,72.00000
530354000535,WA-17401-3097,5303540,WA-17401,PK,05,Marvista Elementary,Highline School District,King County,19800 Marine View Dr SW,Normandy Park,WA,98166,4199,(206)631-4200,21,Suburb: Large,No,No,Yes,Yes,588.00000,33.32000,17.6000000,166.00000,57.00000
530396001780,WA-17415-4127,5303960,WA-17415,07,08,Mattson Middle School,Kent School District,King County,16400 SE 251st ST,Covington,WA,98042,5217,(253)373-7670,21,Suburb: Large,No,No,Yes,Yes,689.00000,33.00000,20.9000000,199.00000,64.00000
530591000889,WA-17417-3344,5305910,WA-17417,PK,05,Maywood Hills Elementary,Northshore School District,King County,19510 104 AV NE,Bothell,WA,98011,2401,(425)408-5000,21,Suburb: Large,No,No,Yes,No,614.00000,36.33000,16.9000000,61.00000,24.00000
530375000579,WA-17411-3636,5303750,WA-17411,06,08,Maywood Middle School,Issaquah School District,King County,14490 168TH AVE SE,RENTON,WA,98059,7951,(425)837-6900,21,Suburb: Large,No,No,Yes,No,1223.00000,56.93000,21.5000000,106.00000,39.00000
530423002311,WA-17414-4354,5304230,WA-17414,KG,05,Mcauliffe Elementary,Lake Washington School District,King County,23823 NE 22nd,Sammamish,WA,98074,3517,(425)936-2620,21,Suburb: Large,No,No,No,†,586.00000,34.94000,16.8000000,10.00000,0.00000
530771001212,WA-17001-3517,5307710,WA-17001,06,08,McClure Middle School,Seattle School District No. 1,King County,1915 1 AV W,SEATTLE,WA,98119,2601,(206)252-1900,11,City: Large,No,No,No,†,536.00000,27.05000,19.8000000,76.00000,13.00000
530771003332,WA-17001-5203,5307710,WA-17001,KG,05,McDonald International School,Seattle School District No. 1,King County,144 NE 54th St,Seattle,WA,98105,,(206)252-2900,11,City: Large,No,No,No,†,478.00000,28.61000,16.7000000,2.00000,2.00000
530771001214,WA-17001-2201,5307710,WA-17001,KG,05,McGilvra Elementary School,Seattle School District No. 1,King County,1617 38 AV E,SEATTLE,WA,98112,2845,(206)252-3160,11,City: Large,No,No,No,†,239.00000,15.54000,15.4000000,16.00000,1.00000
530723001079,WA-17403-3035,5307230,WA-17403,06,08,McKnight Middle School,Renton School District,King County,1200 Edmonds Ave NE,Renton,WA,98056,2763,(425)204-3600,12,City: Midsize,No,No,Yes,Yes,930.00000,43.34000,21.5000000,339.00000,139.00000
530354000536,WA-17401-2734,5303540,WA-17401,PK,05,McMicken Heights Elementary,Highline School District,King County,3708 S 168th St,SeaTac,WA,98188,3149,(206)631-4300,21,Suburb: Large,No,No,Yes,Yes,516.00000,31.22000,16.5000000,316.00000,94.00000
530930001589,WA-17402-3667,5309300,WA-17402,06,08,McMurray Middle School,Vashon Island School District,King County,9329 SW CEMETERY RD,VASHON,WA,98070,,(206)463-9168,41,Rural: Fringe,No,No,No,†,378.00000,20.46000,18.5000000,59.00000,22.00000
530423001785,WA-17414-4096,5304230,WA-17414,KG,05,Mead Elementary,Lake Washington School District,King County,1725 216th AVE NE,Sammamish,WA,98074,4222,(425)936-2630,21,Suburb: Large,No,No,No,†,667.00000,33.04000,20.2000000,13.00000,5.00000
530723003447,WA-17403-5313,5307230,WA-17403,PK,PK,Meadow Crest Early Childhood Education Center,Renton School District,King County,1800 Index Ave NE,Renton,WA,98056,2314,(425)204-2200,12,City: Midsize,No,No,No,†,699.00000,16.00000,43.7000000,215.00000,33.00000
530396001603,WA-17415-4465,5303960,WA-17415,PK,06,Meadow Ridge Elementary School,Kent School District,King County,27710 108th Ave SE,Kent,WA,98030,8767,(253)373-7870,12,City: Midsize,No,No,Yes,Yes,535.00000,39.73000,13.5000000,280.00000,68.00000
530771003612,WA-17001-5485,5307710,WA-17001,06,08,Meany Middle School,Seattle School District No. 1,King County,301 21st Ave E,Seattle,WA,98112,5318,(206)413-2100,11,City: Large,No,No,Yes,Yes,515.00000,27.41000,18.8000000,187.00000,42.00000
530039000076,WA-17405-3436,5300390,WA-17405,PK,05,Medina Elementary School,Bellevue School District,King County,8001 NE 8TH ST.,MEDINA,WA,98039,4710,(425)456-5400,21,Suburb: Large,No,No,No,†,524.00000,28.41000,18.4000000,1.00000,4.00000
530396000624,WA-17415-3764,5303960,WA-17415,07,08,Meeker Middle School,Kent School District,King County,12600 SE 192nd St,Renton,WA,98058,7610,(253)373-7284,21,Suburb: Large,No,No,Yes,Yes,715.00000,32.80000,21.8000000,315.00000,78.00000
530792001310,WA-17412-3527,5307920,WA-17412,KG,06,Melvin G Syre Elementary,Shoreline School District,King County,19545 12th Avenue N.W.,Shoreline,WA,98177,2699,(206)393-4165,21,Suburb: Large,No,No,No,†,484.00000,29.40000,16.5000000,55.00000,20.00000
530771001136,WA-17001-3095,5307710,WA-17001,06,08,Mercer International Middle School,Seattle School District No. 1,King County,1600 S COLUMBIAN WY,SEATTLE,WA,98108,1565,(206)252-8000,11,City: Large,No,No,Yes,Yes,1115.00000,61.81000,18.0000000,449.00000,192.00000
530498000761,WA-17400-3029,5304980,WA-17400,09,12,Mercer Island High School,Mercer Island School District,King County,9100 SE 42nd,Mercer Island,WA,98040,4199,(206)236-3345,21,Suburb: Large,No,No,Yes,No,1544.00000,74.02000,20.9000000,39.00000,13.00000
530282002298,WA-17210-4480,5302820,WA-17210,PK,05,Meredith Hill Elementary School,Federal Way School District,King County,5830 S 300TH ST,AUBURN,WA,98001,2311,(253)945-3200,13,City: Small,No,No,Yes,Yes,502.00000,31.54000,15.9000000,161.00000,63.00000
